name,kind,shape,params,role,weight_quant,act_quant,risk,mean_abs,std,binary_pct_default,reason
layers.3.downsample.reduction,Linear,"(768, 1536)",1179648,downsample,maybe-W8,YES,med,0.041619859635829926,0.053161267191171646,99.91531372070312,"cross-resolution Linear, sensitive to shift"
layers.3.blocks.0.norm1,LayerNorm,"(768,)",1536,norm_pre_attn,NO,NO,none,0.4190577566623688,0.1792527139186859,99.21875,"LayerNorm scale/shift, tiny"
layers.3.blocks.0.attn.qkv,Linear,"(2304, 768)",1771776,attn_qkv,YES-APB,YES-channel,high,0.04787678271532059,0.06097995117306709,99.94874000549316,"Q,K feed softmax(QK)/sqrt(d), error amplifies; V tolerant"
layers.3.blocks.0.attn.proj,Linear,"(768, 768)",590592,attn_proj,YES-APB,YES-postSoftmax,med,0.04998596012592316,0.06410105526447296,99.93625283241272,after attn@V; post-softmax input has heavy tail
layers.3.blocks.0.norm2,LayerNorm,"(768,)",1536,norm_pre_mlp,NO,NO,none,3.1020593643188477,0.6014400720596313,98.046875,"LayerNorm scale/shift, tiny"
layers.3.blocks.0.mlp.fc1,Linear,"(3072, 768)",2362368,mlp_fc1,YES-APB,YES-postLN,low,0.051966939121484756,0.06559155136346817,99.97498989105225,standard FFN expansion; post-LN input well-behaved
layers.3.blocks.0.mlp.fc2,Linear,"(768, 3072)",2360064,mlp_fc2,YES-APB,YES-postGELU,med,0.05503563582897186,0.07005790621042252,99.9230682849884,post-GELU input is asymmetric; needs care
layers.3.blocks.1.norm1,LayerNorm,"(768,)",1536,norm_pre_attn,NO,NO,none,0.555668294429779,0.14456820487976074,98.30729365348816,"LayerNorm scale/shift, tiny"
layers.3.blocks.1.attn.qkv,Linear,"(2304, 768)",1771776,attn_qkv,YES-APB,YES-channel,high,0.05296291410923004,0.06739262491464615,99.94444847106934,"Q,K feed softmax(QK)/sqrt(d), error amplifies; V tolerant"
layers.3.blocks.1.attn.proj,Linear,"(768, 768)",590592,attn_proj,YES-APB,YES-postSoftmax,med,0.04643125832080841,0.06123286485671997,99.86046552658081,after attn@V; post-softmax input has heavy tail
layers.3.blocks.1.norm2,LayerNorm,"(768,)",1536,norm_pre_mlp,NO,NO,none,2.478233575820923,0.6833175420761108,98.30729365348816,"LayerNorm scale/shift, tiny"
layers.3.blocks.1.mlp.fc1,Linear,"(3072, 768)",2362368,mlp_fc1,YES-APB,YES-postLN,low,0.0517202690243721,0.06515898555517197,99.96952414512634,standard FFN expansion; post-LN input well-behaved
layers.3.blocks.1.mlp.fc2,Linear,"(768, 3072)",2360064,mlp_fc2,YES-APB,YES-postGELU,med,0.0524723120033741,0.06823066622018814,99.91543889045715,post-GELU input is asymmetric; needs care
norm,LayerNorm,"(768,)",1536,final_norm,NO,NO,none,1.822729468345642,0.20349200069904327,98.828125,"pre-classifier LN, critical for logits"
head.fc,Linear,"(1000, 768)",769000,classifier,NO,maybe-W8,high,0.047575805336236954,0.05875533074140549,99.99687671661377,logits layer; quantize → top-1 drops sharply
